object_id,name,object_type,country,altitude_km,launch_year_estimate,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44
190,OBJ-190,ROCKET BODY,France,12729.51,1980,-121.393,-47.357,-129.989,94.357,-61.714,135.89,69.839,64.351,27.849,-94.205,32.685,-32.792,-15.984,-59.839,57.744,-23.277,26.542,-28.88,35.763,-125.732,111.069,-154.374,9.007,-13.939,-69.412,10.44,-26.289,-93.234,-243.354,-242.174,-16.982,93.397,263.666,73.715,-42.561,-89.325,-56.459,37.672,-3.662,-24.82,58.051,34.282,-36.277,-255.694
191,OBJ-191,DEBRIS,Japan,27656.03,2016,194.388,-21.795,85.107,-14.122,-103.016,2.487,78.834,16.561,-82.521,27.28,-135.412,-176.252,-85.862,29.04,-103.369,22.89,26.734,131.757,-70.004,302.909,109.836,84.585,-118.79,-8.042,0.514,-123.213,-74.793,-101.978,104.863,8.735,-75.91,-249.726,-102.925,-8.475,105.706,-77.538,-40.51,78.513,-5.404,32.605,-21.949,-10.496,-134.908,-45.14
192,OBJ-192,FRAGMENT,UK,14565.2,2002,-162.291,-111.065,150.057,134.028,240.074,-81.876,-63.708,260.53,39.219,79.399,-192.647,-63.94,23.082,-130.946,-7.783,-74.801,8.081,108.936,21.157,118.18,-47.675,46.965,-1.608,-198.648,50.829,147.304,78.143,-19.706,109.307,-92.074,-157.149,14.268,-185.484,-98.475,-76.068,-45.534,-134.942,86.051,52.862,11.717,-73.098,154.996,150.553,-8.08
193,OBJ-193,UNKNOWN,India,17358.74,1975,79.57,142.026,-7.61,-0.115,-38.874,-129.265,6.133,22.99,-94.147,37.626,31.624,57.948,39.374,83.385,-7.017,-178.739,-23.902,-29.036,147.112,203.25,106.834,-124.562,-115.079,64.247,-128.608,51.494,228.521,21.422,-125.831,-56.252,-21.616,149.009,142.394,205.844,-14.458,33.358,192.479,-163.555,79.21,87.787,174.305,-35.609,105.269,-78.505
194,OBJ-194,DEBRIS,UK,22649.8,2024,61.866,-53.472,-121.74,-72.207,235.16,-118.158,230.615,-51.506,-208.957,20.764,56.705,-150.517,42.047,70.412,55.47,-3.804,-106.409,71.583,28.897,-25.612,-38.933,-66.817,-4.389,-91.135,-17.152,-20.074,217.327,36.996,-156.188,68.009,119.304,-67.123,44.865,87.746,19.259,-91.785,155.172,20.769,100.234,0.19,58.864,44.639,13.61,-64.369
195,OBJ-195,UNKNOWN,India,31472.59,1998,-47.7,-141.871,-70.555,30.809,-114.129,-163.677,-121.442,63.951,131.686,22.18,171.114,-18.984,-113.936,12.036,116.19,153.212,-105.255,84.752,-23.502,24.679,-6.839,68.609,-96.153,94.233,-50.598,-8.05,26.142,-141.438,77.472,51.802,28.423,-212.548,29.794,-91.152,49.044,-119.776,28.839,131.333,235.507,75.399,21.899,108.697,-58.548,-29.884
196,OBJ-196,ROCKET BODY,UK,35429.55,1988,66.645,21.365,100.8,-3.039,65.706,94.2,45.624,61.724,-22.642,38.232,76.843,6.547,10.67,-191.827,168.411,-14.645,29.883,79.65,-94.274,3.646,49.379,20.604,-15.535,8.595,203.555,108.193,77.05,-95.336,11.361,34.282,-156.383,-2.767,-35.858,-24.439,-119.082,-91.607,-1.212,209.137,36.463,142.479,-86.277,65.593,-20.87,-0.649
197,OBJ-197,ROCKET BODY,Germany,27694.92,1995,-31.757,-86.001,11.644,-81.085,22.964,106.742,161.13,-15.747,4.966,44.804,191.956,-23.859,157.657,115.44,-74.599,55.857,-126.141,-114.603,8.698,-54.706,203.94,50.169,46.592,-57.428,-138.158,134.09,163.863,-70.255,-64.242,-125.779,-23.358,107.604,22.625,-56.971,-24.588,-36.318,-112.613,50.582,129.287,-8.201,-98.799,54.218,25.543,86.283
198,OBJ-198,PAYLOAD,China,15132.76,1992,-67.546,-103.001,-10.104,221.834,-92.195,55.37,96.594,-109.477,99.67,-39.428,35.555,-48.133,74.849,43.709,-199.997,112.688,-149.071,164.115,-21.799,75.761,94.09,-52.435,-137.234,100.469,-75.882,-93.392,24.13,175.76,143.878,118.618,118.844,40.061,5.177,-49.812,2.208,7.049,-14.585,-135.88,126.506,-26.341,50.189,-50.679,138.767,42.641
199,OBJ-199,FRAGMENT,China,15261.43,1992,46.956,-43.01,31.305,-97.11,-46.756,-3.304,180.154,-52.8,187.885,65.45,-113.627,32.539,9.333,-2.296,-24.193,247.147,142.977,-46.384,56.2,-88.365,-5.779,142.313,-4.353,166.187,3.353,-73.316,46.131,-38.11,30.254,-87.575,-30.984,2.694,131.077,86.711,80.227,-76.121,89.118,57.118,68.503,56.262,-199.507,11.694,-131.62,88.116
200,OBJ-200,UNKNOWN,Russia,26594.95,1959,-100.656,8.636,-3.766,-224.296,-1.513,206.096,21.287,88.15,72.008,-79.819,82.219,46.41,-193.097,-18.067,-158.862,-105.229,-25.972,10.934,-182.191,69.825,10.33,-11.115,40.831,3.851,-75.21,-35.733,-32.297,-147.673,-208.592,138.639,-97.292,-92.564,91.695,-33.162,-21.359,-121.149,72.931,55.473,-52.752,-206.07,55.082,46.14,-21.031,57.273
201,OBJ-201,DEBRIS,Other,8717.77,1964,-22.426,-138.111,154.571,158.17,-84.412,-9.815,60.345,-174.745,10.3,109.139,133.431,0.153,-24.936,-53.672,273.458,-94.911,63.501,-35.128,-18.811,-49.809,-158.312,-236.746,40.407,137.489,113.312,-62.46,236.797,38.149,-101.759,-64.941,174.73,-109.824,60.224,191.61,-10.216,38.981,-45.06,86.916,109.692,-87.41,61.246,16.951,-26.335,11.471
202,OBJ-202,ROCKET BODY,China,4119.39,1997,-59.418,138.515,-74.914,-58.356,-25.614,22.092,10.977,-24.805,46.287,78.244,39.108,-42.576,164.637,-34.447,-87.288,-29.223,87.349,22.976,41.928,39.903,100.48,10.694,191.838,-17.613,-101.987,-180.476,71.875,-10.862,104.234,103.083,-108.07,18.277,-68.272,-176.669,13.744,180.499,80.074,40.634,44.584,-90.912,137.505,148.184,-48.46,223.154
203,OBJ-203,PAYLOAD,China,12869.66,2024,-33.598,67.716,-86.396,-29.677,-236.49,-4.785,53.335,99.486,-29.478,218.09,145.055,86.474,131.861,76.922,56.383,61.544,5.113,-86.426,12.938,146.163,89.734,60.494,-74.451,96.232,-91.588,-81.488,-26.727,-117.491,3.58,10.173,-22.626,-5.853,22.896,-2.968,104.921,-41.465,115.709,186.023,-128.871,55.216,98.188,-16.579,-64.779,-71.611
204,OBJ-204,PAYLOAD,Europe,10454.65,1969,43.273,-36.536,-138.345,-35.791,71.152,-33.831,-91.521,-9.35,3.611,51.385,-12.325,-131.074,46.142,-51.673,93.407,-232.07,-37.678,-22.512,-33.252,-13.301,28.349,29.708,-0.281,-36.748,121.935,-70.381,-57.533,-47.365,-71.973,-167.404,-61.506,85.251,-61.541,-133.149,-205.157,89.195,3.458,19.019,101.368,15.011,114.004,3.342,160.723,-91.305
205,OBJ-205,UNKNOWN,Europe,10779.68,2005,-59.437,-90.334,-53.999,-56.965,122.715,63.097,79.235,217.371,14.486,90.91,54.59,68.738,-71.933,-27.43,34.062,65.376,-35.979,18.276,-34.635,78.022,71.776,-42.664,174.772,182.589,-119.091,-120.015,-185.721,-34.138,45.249,-35.55,65.285,44.06,122.847,32.747,10.605,0.211,98.187,5.936,-162.62,126.812,-59.746,258.313,-80.194,-15.261
206,OBJ-206,ROCKET BODY,Russia,8532.5,2016,-19.232,-8.923,-109.198,-76.619,45.436,-63.35,29.425,-174.465,-78.663,-156.054,-17.433,41.969,5.228,-12.759,207.672,14.826,160.803,122.465,-109.885,-50.89,-202.519,-195.372,-137.326,107.731,83.459,44.028,-158.052,-12.313,-60.77,170.234,48.144,-74.306,-71.498,44.742,116.935,63.732,165.033,-26.22,64.758,120.814,-146.564,83.026,13.475,-6.022
207,OBJ-207,FRAGMENT,Other,1668.62,1958,-50.315,89.944,21.808,-99.682,226.426,-70.058,6.266,-96.137,2.117,94.17,237.904,19.903,77.348,-10.02,-20.248,-53.394,-55.881,110.393,37.887,-118.133,-108.177,-64.997,-229.755,47.034,-45.257,-12.582,-72.615,92.997,-124.71,82.345,-89.533,25.613,-13.451,89.903,-82.719,81.531,191.528,9.743,-55.211,-196.11,17.561,-96.814,-117.991,13.794
208,OBJ-208,ROCKET BODY,Japan,800.6,2016,144.4,74.458,2.095,6.476,68.21,68.147,174.639,-231.463,36.71,117.646,84.126,-0.99,94.054,-61.781,-83.488,42.551,17.643,115.455,42.489,166.173,180.147,-55.555,53.557,-253.387,-61.834,61.729,92.833,56.052,101.671,-43.509,-69.967,9.042,-108.676,-122.7,-75.286,0.486,-60.042,27.949,16.326,-168.657,44.352,49.796,86.803,-95.432
209,OBJ-209,UNKNOWN,Europe,35559.97,1961,34.261,105.85,-107.908,-40.199,114.281,-49.761,-26.539,199.369,51.702,150.472,-111.671,-188.997,31.262,-17.02,-88.662,88.965,67.732,86.865,-141.311,74.771,-25.773,-65.919,104.322,44.882,-50.784,-98.478,32.611,12.503,116.753,130.366,13.889,-166.412,-49.814,43.139,122.422,-98.329,44.338,12.234,-139.412,3.865,101.135,79.307,-49.297,195.727
210,OBJ-210,UNKNOWN,Japan,15491.39,2000,22.007,-48.038,58.914,73.036,123.836,13.348,120.782,-94.499,43.732,12.047,185.26,138.735,85.504,34.331,75.001,102.802,25.071,184.668,76.464,-13.442,75.743,61.196,-211.002,-123.493,-112.055,63.39,-125.48,98.611,48.114,28.188,21.824,-41.913,-50.943,-87.347,-34.909,-123.036,70.338,78.265,-72.392,-154.694,148.673,-80.119,-220.361,-34.531
211,OBJ-211,ROCKET BODY,USA,13934.27,1983,68.342,-292.493,151.681,48.269,-275.101,-34.133,130.728,-198.692,-133.903,-34.189,-73.318,83.867,-5.869,-90.48,-18.98,1.476,108.438,-29.014,-65.461,69.641,-74.664,-33.342,-31.98,35.325,90.706,14.472,-92.652,-40.981,-153.46,164.282,-22.88,6.006,-15.272,9.58,-31.964,115.013,-1.891,-207.227,-52.348,-197.224,-116.431,-30.099,97.338,-96.367
212,OBJ-212,UNKNOWN,Europe,24518.56,1988,-59.413,124.781,35.784,-92.751,42.367,-1.155,85.554,-61.192,122.926,-108.951,1.37,-96.139,-10.291,-16.557,-88.649,32.603,-38.662,-15.777,-37.599,-101.639,-44.217,138.168,-101.794,127.75,13.607,-54.846,28.16,-72.513,185.018,-7.922,-30.736,-11.337,-89.963,-44.194,27.719,63.056,124.364,-13.613,-15.229,-73.795,85.689,-119.13,-55.457,26.426
213,OBJ-213,ROCKET BODY,Germany,7982.22,1977,85.926,-16.72,-254.35,10.852,-138.293,-67.329,-96.51,-139.281,114.628,-99.804,46.83,75.881,-45.892,193.098,44.131,28.832,67.335,-19.894,185.39,44.224,185.468,-22.556,30.968,68.9,89.096,160.428,167.348,30.874,181.604,-29.185,-122.862,31.574,121.563,-126.454,-298.393,97.97,5.586,51.76,-59.474,-208.503,-224.392,29.366,131.038,109.562
214,OBJ-214,DEBRIS,Other,34206.61,1964,34.618,66.617,198.713,-41.784,-118.09,-64.059,35.908,-60.478,-9.615,-2.561,54.999,18.884,42.454,-6.314,70.925,123.12,-179.461,-6.113,160.192,21.7,-15.745,121.588,-3.385,85.871,117.635,11.271,-110.196,23.154,127.305,98.817,185.026,7.835,-18.706,72.229,-181.842,67.631,-15.283,28.178,34.784,-102.766,27.523,-162.162,108.908,161.091
215,OBJ-215,ROCKET BODY,Russia,28342.61,2006,-156.089,166.923,74.692,-99.166,-100.697,-81.973,195.847,4.123,45.551,-175.144,48.372,-58.3,100.034,-93.042,27.131,38.122,134.692,-143.622,-144.66,65.054,52.356,21.446,130.895,-37.302,54.103,-52.655,45.894,-147.591,30.375,25.2,63.84,34.069,-53.362,-25.857,57.951,107.219,-131.446,-127.386,47.697,71.14,69.99,-78.83,-11.126,-239.824
216,OBJ-216,ROCKET BODY,USA,3364.49,2023,-142.803,243.441,195.642,68.943,-31.272,84.333,-181.855,80.492,-21.655,-76.822,-113.305,119.179,70.844,-104.741,89.96,64.522,112.315,26.476,-127.9,164.173,13.046,26.381,-134.486,-152.46,-145.278,28.104,-44.543,149.323,9.107,55.752,0.59,16.687,76.969,85.76,-24.487,22.195,-169.005,53.024,-44.653,-48.602,-152.659,-138.31,39.612,76.728
217,OBJ-217,UNKNOWN,Other,15126.1,2000,-57.23,-64.982,109.072,-12.133,65.046,17.188,-18.766,-17.467,75.196,8.952,48.703,-43.084,-121.804,-126.52,8.81,89.266,-30.443,49.606,-105.099,144.825,24.642,-68.286,38.603,-77.145,-96.929,-94.649,-41.642,-101.875,43.729,-86.259,97.62,-2.323,216.24,92.901,-16.03,-151.937,-35.016,4.942,3.905,149.773,62.394,32.853,9.462,175.69
218,OBJ-218,UNKNOWN,Germany,31667.6,2014,-132.101,13.396,129.052,-40.755,43.399,91.855,116.231,2.529,-81.427,6.72,110.065,135.613,-116.447,162.712,-59.363,195.856,43.884,-25.741,158.622,-138.884,21.223,-135.063,62.161,-32.974,85.091,-17.677,-117.343,52.947,-114.16,117.12,-20.401,15.954,-40.424,131.133,-65.734,28.128,-290.079,76.443,53.155,-56.816,-106.49,-33.871,-140.1,-59.525
219,OBJ-219,PAYLOAD,Other,34019.2,1959,-23.828,136.684,20.527,-85.557,-1.258,102.539,-11.532,-58.16,134.246,-96.939,107.186,53.428,110.364,100.802,81.14,-58.581,89.106,-175.734,-60.721,-199.525,-197.76,-7.333,5.034,-1.406,5.55,202.909,62.65,55.276,-54.499,98.229,-81.443,-36.154,-24.515,-50.68,-27.5,179.324,124.45,57.638,-224.454,55.311,-39.391,39.721,142.338,-23.164
220,OBJ-220,PAYLOAD,Germany,16911.67,1958,-101.374,-84.428,-26.23,-102.794,72.268,-45.991,80.989,-151.17,70.221,-123.386,-130.181,95.656,17.657,-128.963,-89.009,162.571,-103.775,2.143,-147.416,24.571,47.707,168.685,-200.689,126.913,65.038,-176.959,-48.629,-308.66,-58.626,135.155,34.599,-41.569,-73.829,-92.891,119.203,35.117,88.866,32.463,44.216,-52.944,85.968,-183.529,-25.588,-94.862
221,OBJ-221,DEBRIS,Germany,22144.66,2000,-9.772,-58.211,37.348,198.877,78.349,88.158,140.919,-184.654,72.543,-108.451,-65.565,57.909,21.565,21.371,-112.889,247.11,-14.453,-129.471,123.245,16.934,-53.763,-45.87,41.554,73.058,-8.893,-52.822,-35.153,22.722,60.717,-135.977,13.901,9.84,66.203,120.067,13.197,-122.953,68.983,0.354,-64.172,-21.608,-31.768,-78.128,2.361,-55.929
222,OBJ-222,PAYLOAD,Japan,6146.5,1958,141.171,-58.804,-70.879,33.412,44.262,-1.412,23.201,-36.449,-10.505,-22.085,-104.452,53.273,19.311,122.484,115.595,-52.204,-130.575,42.731,59.394,-113.616,177.957,-61.737,-73.066,221.973,-42.969,-14.759,98.433,163.741,24.707,-116.272,168.182,-200.903,95.537,10.282,105.952,73.478,111.287,28.612,-266.378,-39.227,-33.307,78.984,3.789,-106.523
223,OBJ-223,ROCKET BODY,UK,35683.48,1991,-4.938,-2.809,43.388,-109.113,-172.45,-15.867,50.899,8.464,-141.262,212.98,33.981,21.523,175.164,-4.047,-34.785,-21.679,113.842,11.931,225.094,-96.077,-77.264,-17.192,-174.328,-100.129,65.165,-36.64,103.65,-71.013,-95.829,-74.687,-73.707,-37.084,-4.638,134.886,-15.439,216.779,-27.549,28.813,-39.182,55.616,31.941,-115.002,-22.604,93.476
224,OBJ-224,UNKNOWN,USA,8463.11,1986,-30.296,-22.012,-262.679,28.787,-73.933,125.237,9.187,-43.861,88.393,106.034,-155.165,-72.682,-44.628,-49.161,166.568,-42.845,82.276,21.737,59.193,-77.035,-47.16,176.819,36.92,116.397,-172.742,-50.065,-72.982,-189.787,-159.26,-23.934,-96.28,-70.617,-43.837,-118.279,1.932,-55.827,22.126,132.745,-100.779,72.447,79.815,102.262,63.963,-10.621
225,OBJ-225,PAYLOAD,Other,33947.51,1964,38.824,-59.38,4.293,106.202,2.633,55.377,29.781,-180.933,-137.956,21.419,-112.274,6.253,111.663,224.09,85.659,65.689,-28.095,-106.104,-3.188,133.503,244.611,78.694,76.72,87.536,-31.973,169.324,29.694,-11.719,35.562,-133.295,210.124,-82.972,53.396,68.868,32.553,32.602,-37.119,299.033,-46.926,206.149,-0.106,-15.223,-9.728,-300.366
226,OBJ-226,PAYLOAD,India,23443.34,1978,-69.642,-96.576,134.468,16.752,73.345,-35.242,210.26,20.14,89.597,55.389,-66.513,91.639,23.361,-190.534,-42.384,-186.168,-39.691,126.158,25.27,-47.25,72.34,121.426,-61.54,-11.656,6.648,-55.485,90.627,46.605,-106.321,63.728,118.453,-31.522,73.967,4.311,52.656,47.536,110.913,-107.41,46.706,1.487,158.155,-83.678,-51.3,-60.29
227,OBJ-227,DEBRIS,USA,21941.29,2000,84.341,81.194,9.431,137.402,-132.858,48.879,-6.395,162.93,-77.213,101.586,-179.679,71.926,-160.051,263.258,48.622,-49.95,-14.896,17.021,-45.299,-150.388,-98.342,-198.034,83.384,-96.097,20.869,39.684,-18.345,-8.723,-125.523,-43.828,63.67,-134.033,155.404,-4.146,-84.741,20.361,-255.166,-265.061,85.049,54.785,-33.562,-77.307,-41.446,-69.066
228,OBJ-228,DEBRIS,UK,18534.76,2014,49.521,133.783,172.748,-154.281,-1.135,-126.571,-35.315,-11.465,-158.705,67.562,-2.78,50.125,-82.485,6.0,252.838,-27.364,-89.726,-91.424,130.55,-6.443,17.641,-82.463,84.388,-61.548,-129.45,-61.256,67.04,-95.033,209.648,125.597,-68.357,-31.045,-58.253,-32.162,-2.581,79.771,110.884,-52.779,128.961,-102.678,123.265,21.43,166.267,85.546
229,OBJ-229,ROCKET BODY,USA,8427.21,1992,3.887,148.271,-26.375,-199.132,-156.562,24.731,104.175,-57.953,0.1,-30.821,-210.65,-209.575,-60.703,129.043,75.427,-36.109,-17.404,57.964,135.828,-0.273,-122.039,-78.993,-1.745,-66.356,-125.311,39.919,-31.856,-103.029,230.968,209.892,41.772,23.133,85.234,-111.056,-67.535,-40.517,-182.097,-94.114,135.071,68.768,52.969,219.479,5.926,-6.773
230,OBJ-230,UNKNOWN,China,6486.76,2025,15.432,-48.107,100.265,26.052,102.592,-149.959,-84.292,-6.049,118.28,-84.559,48.534,-21.322,109.311,-120.061,58.17,-37.116,-103.773,9.774,-158.292,-103.211,25.759,113.609,59.634,171.067,-39.315,93.568,-34.616,-162.217,-44.904,-59.405,-129.056,105.042,10.578,66.38,150.902,62.678,-20.608,84.112,-103.653,2.523,67.202,271.779,162.489,-9.444
231,OBJ-231,DEBRIS,India,8062.23,1987,204.175,85.372,-87.827,27.65,24.235,-98.44,-61.472,-110.438,-96.56,-12.527,-39.702,-31.829,122.73,-72.558,-59.472,-48.926,89.833,183.692,94.253,59.039,-80.438,65.988,97.636,82.825,-6.276,-7.437,-93.218,-187.495,-182.342,-76.729,-51.34,219.917,-173.428,-39.206,-172.422,116.745,-104.958,149.212,120.999,-266.227,-116.069,-133.527,-95.625,64.291
232,OBJ-232,PAYLOAD,UK,6841.95,2003,94.231,23.633,96.196,-333.95,-134.614,58.464,-60.835,-116.89,159.903,100.424,-62.398,-110.326,35.385,-107.996,184.455,77.739,113.694,-55.287,-107.107,113.724,186.485,105.589,52.505,86.566,155.506,-57.181,171.199,-34.305,121.086,74.728,-116.346,-182.855,152.22,21.146,58.608,-23.58,-13.612,81.543,-122.332,-86.878,121.628,67.27,-64.559,105.779
233,OBJ-233,UNKNOWN,Japan,28100.31,2011,219.953,-57.067,23.259,-62.358,-135.273,-267.025,-25.587,45.141,65.674,-27.039,-46.075,90.376,-52.277,-10.103,131.794,53.824,94.519,-124.753,241.374,-35.538,42.088,-187.559,-228.698,8.767,-87.798,-12.352,-48.436,42.403,33.61,9.698,-75.304,-93.391,29.748,193.242,-77.338,80.556,-55.279,-31.401,105.803,-207.368,12.007,166.665,-48.322,26.755
234,OBJ-234,UNKNOWN,Other,12708.49,2018,53.203,73.422,-21.975,-100.866,38.743,180.251,-21.22,99.032,15.676,-110.468,-6.039,-202.531,-91.098,30.773,-58.556,170.34,-119.42,28.935,151.704,-150.391,52.755,111.034,-252.035,-22.88,-49.314,53.508,-80.12,15.916,77.002,36.967,-119.137,-31.071,60.68,-53.686,-113.493,-37.853,-38.476,73.233,57.105,-73.839,231.228,-124.524,-8.213,-65.403
235,OBJ-235,PAYLOAD,France,2233.08,1986,-147.169,-61.661,-257.388,-139.195,137.48,83.449,69.91,-14.71,-43.562,-172.345,59.287,83.664,113.758,106.68,188.041,77.993,-20.845,101.223,-113.803,-27.375,94.975,65.933,106.606,33.734,159.15,86.646,-104.538,25.089,-63.475,132.939,69.59,13.827,94.632,-29.771,-30.223,-137.693,54.731,121.488,17.067,30.658,25.715,-62.466,-71.453,-150.501
236,OBJ-236,DEBRIS,UK,34892.64,2011,-26.217,-37.618,-25.438,-101.104,-109.679,-183.853,-34.236,-197.377,-36.59,-12.103,131.71,132.924,-128.455,-171.146,16.475,-109.759,58.473,232.297,23.9,30.167,106.162,-92.409,-68.842,10.247,106.409,25.703,8.452,63.183,-103.83,-27.168,178.742,36.454,59.606,-16.294,129.03,-137.975,22.477,66.546,-88.627,-29.875,-2.017,29.066,-12.83,144.999
237,OBJ-237,PAYLOAD,Russia,31834.89,1972,-170.02,-137.673,21.345,59.579,78.66,239.85,73.946,35.335,43.017,-102.564,101.391,-20.984,-10.389,15.688,-84.038,-17.004,76.876,341.861,99.309,-215.791,-68.907,-19.693,-49.596,-9.603,-111.4,-7.949,-101.695,130.823,-23.943,-106.574,97.63,-61.012,-96.699,-39.43,-64.229,46.119,99.918,55.148,119.755,61.607,-51.404,4.088,20.124,338.911
238,OBJ-238,UNKNOWN,Other,33410.64,1968,52.83,-46.422,82.871,-101.741,-54.224,267.41,86.418,206.738,84.604,-43.652,223.169,-7.434,236.447,89.491,-59.852,-27.623,-183.886,-155.205,-62.369,48.152,9.497,-89.359,188.999,36.669,67.545,127.882,-71.255,2.764,17.429,-123.047,74.915,-252.768,67.468,-36.328,-180.424,-187.616,41.835,-11.501,-100.763,-234.747,0.483,-138.447,100.514,12.406
239,OBJ-239,FRAGMENT,UK,35817.5,1973,74.54,25.386,156.095,-98.312,82.319,-18.049,-65.351,-24.39,-59.35,145.623,67.53,96.756,-51.979,108.219,87.77,25.524,74.049,-13.524,-136.634,-37.5,-44.548,-9.661,-73.368,-106.588,83.24,-62.66,79.896,34.474,-73.145,-17.732,-33.619,103.46,49.663,69.771,-94.436,9.272,-158.914,-121.84,-2.258,95.831,141.127,74.778,-134.296,31.639
240,OBJ-240,FRAGMENT,China,6392.41,1972,-88.592,156.893,203.503,-161.881,68.319,-92.649,84.271,-17.785,-80.651,-5.385,14.032,-76.365,-127.17,-44.052,-83.35,109.325,-124.327,-124.421,10.179,4.372,209.407,44.936,-13.846,26.701,19.575,-41.225,44.872,35.14,129.665,-35.186,19.218,50.267,-166.984,132.336,12.37,-79.07,235.154,109.657,6.794,24.558,78.277,43.456,92.892,150.419
241,OBJ-241,ROCKET BODY,France,14361.31,1968,-65.564,-35.35,124.627,126.891,15.53,168.63,93.342,-87.263,-21.383,-75.046,-45.703,66.078,-176.546,-42.808,-110.312,18.584,-15.396,-24.738,-15.936,-28.962,-228.527,140.422,1.247,-11.08,-117.319,179.369,-134.532,14.731,-173.741,86.488,-107.224,71.323,166.604,12.988,-161.669,-219.393,-198.573,169.447,-169.783,-126.499,29.48,94.137,73.873,-171.27
242,OBJ-242,PAYLOAD,China,27335.27,1964,14.875,-103.817,-56.209,43.463,-183.439,-34.379,-176.094,48.135,139.363,30.875,-42.38,-91.781,240.4,-9.202,-43.887,18.849,125.749,247.724,-91.428,-75.344,-57.511,-93.942,-21.296,-71.462,-59.55,-9.675,72.482,1.923,40.926,139.248,-129.918,-21.465,-37.732,73.986,72.123,68.245,31.455,-137.765,14.9,-2.494,85.579,53.332,-97.421,95.415
243,OBJ-243,PAYLOAD,France,25105.38,1959,-119.81,149.737,-30.48,-249.236,68.119,16.104,29.348,-67.098,-121.689,192.095,53.904,-121.744,34.863,18.605,-28.951,1.004,112.207,-81.971,123.609,-11.099,-7.996,-46.922,134.408,64.063,-62.796,65.905,3.279,10.031,12.626,138.855,-145.289,35.116,99.557,-17.278,-158.12,-140.32,73.589,76.6,-109.538,219.103,-44.239,52.754,-78.845,37.574
244,OBJ-244,ROCKET BODY,Russia,5675.63,1972,-127.316,-50.455,73.892,-98.224,50.202,121.729,-50.641,102.15,114.248,-12.07,-99.944,29.599,-86.908,130.26,-67.332,81.058,132.613,-2.195,-128.895,-50.892,13.694,-110.293,-37.46,179.518,52.891,-88.689,113.716,156.152,121.882,-70.108,-122.014,-199.966,-33.6,-19.798,-48.219,230.863,29.269,-80.205,144.083,146.523,-51.903,2.893,35.85,-76.915
245,OBJ-245,ROCKET BODY,Other,29399.46,1986,123.863,-174.838,51.961,52.852,41.043,-15.351,130.306,-65.758,4.228,-235.553,22.898,-2.669,-18.914,-121.01,-45.394,-56.891,-106.627,-58.086,-10.786,-35.758,11.652,76.656,71.935,127.807,-42.944,100.099,141.799,143.246,-95.927,-80.324,68.718,-107.037,-53.321,-39.987,81.899,163.719,-20.007,46.657,270.385,167.757,-62.703,120.872,-63.002,-52.006
246,OBJ-246,ROCKET BODY,Japan,8203.95,1979,11.471,13.309,162.835,128.139,19.567,-24.105,-51.661,34.179,-165.274,65.008,-1.886,-172.1,-66.296,-78.625,91.693,-145.701,-81.929,-100.33,18.183,-88.042,-4.615,-157.558,7.026,-28.261,-26.48,-115.062,-160.867,-170.712,70.583,-181.343,79.677,119.426,-7.892,-76.468,-50.222,-6.646,148.656,-139.942,-73.38,-21.29,98.807,-132.706,137.098,-131.55
247,OBJ-247,UNKNOWN,China,8181.62,1961,-55.811,-32.477,247.939,84.084,-87.879,-127.239,-133.948,-4.634,-46.163,34.643,-72.81,141.531,-186.356,-133.141,25.65,64.458,-56.28,179.279,30.897,53.677,-16.242,17.701,96.693,66.44,-60.199,-122.493,76.463,21.862,47.711,0.303,-90.153,3.091,212.172,123.639,-134.318,-200.956,112.322,78.069,-39.299,113.647,108.806,-109.817,-0.661,112.507
248,OBJ-248,PAYLOAD,China,19405.16,2021,-169.212,230.04,226.718,-35.568,108.296,-63.054,-2.982,155.511,60.967,9.012,-105.119,-41.472,78.812,42.775,-51.564,37.517,-14.644,-153.926,113.067,123.68,24.13,-122.579,-137.195,84.339,-155.845,89.248,163.481,0.7,24.414,88.472,29.359,186.928,201.294,-50.192,-9.083,29.584,-2.125,42.753,16.636,131.023,-79.879,109.665,-120.969,-103.976
249,OBJ-249,UNKNOWN,Germany,21410.97,1986,85.235,47.537,149.394,-193.138,89.814,-26.077,-89.697,40.948,180.181,-21.918,252.472,51.068,3.381,110.137,-42.785,132.342,21.67,-8.251,-24.004,-87.328,46.15,4.581,-225.356,11.917,259.51,-36.142,20.965,126.017,-88.657,-70.668,114.196,-97.471,-53.453,61.105,-49.331,183.453,-44.906,82.71,-206.058,-104.389,-67.526,-28.291,-111.705,41.203
